"content","class"
"Toast half the green tea leaves%3B then%2C combine all ingredients in a medium saucepan and bring to a bare simmer.",1
"Whisk in a medium bowl until uniform and somewhat lightened in color.",1
"Add to the yolks and whisk vigorously until the mixture is lightened in color and falls off the whisk in long ribbons. Add 1 cup of the hot milk mixture to the eggs and whisk to combine. Add the remaining milk and whisk to combine%2C taking care to scrape the edges of the mixing bowl. Return the entire mixture to the pan and cook until slightly thickened%2C which will be around 170 degrees F.",1
"Strain the mixture into a large bowl%2C cover%2C and move to your refrigerator. Let cool for at least 4 hours or until the mixture reaches 40 degrees F. Process in your ice cream maker and serve immediately for soft-serve consistency%2C or freeze for 4 hours for firmer consistency.",1
"Combine in a medium saucier and bring to a simmer on medium heat. Once bubbling%2C cover and shut off the heat. Steep for 30 minutes.",1
"Whisk together in a medium bowl.",1
"Add to the sugar and cornstarch mixture and whisk to combine. Return the milk to a simmer and remove the vanilla bean%2C leaving the pulp behind. When the milk is simmering%2C add a half cup of it to the eggs and whisk to combine. Add another half cup%2C and whisk to combine%2C then return the entire egg mixture back to the saucier on the oven. Continue to cook until the mixture is sludgy and thick and bubbling%2C and then cook for an additional 2 minutes. Remove from heat.",1
"Stir into the custard and move it to a baking dish%2C spreading it out to increase the surface area and speed cooling. Press plastic wrap directly onto the surface of the custard and refrigerate for 1 hour.",1
"Move to a stand mixer fitted with the paddle attachment. Beat on medium speed for 5 minutes or until light and fluffy. Scrape down the sides of the bowl and switch from the paddle attachment to the whisk attachment. Turn the mixer on to medium speed%2C and add the pudding gradually%2C a quarter cup at a time.",1
"Drizzle in with the mixer running. Scrape down the sides of the bowl and mix again for 10 seconds to incorporate. It should be light and creamy%2C but stiff enough to hang from a spoon without running off in long ribbons like a liquid. Use immediately or seal in a zip-top bag and refrigerate for up to a week.",1
"Preheat oven to 350 F with a rack in the middle position.",1
"Spread on a baking sheet and toast in the oven for 10 minutes. Remove and cool them completely.",1
"Peel%2C trim%2C and shred the carrots%3B then%2C measure 24 ounces or 6 packed cups and reserve%2C discarding the remainder.",1
"Melt in a medium saucepan. Simmer%2C stirring with a heatproof spatula to ensure no solids burn on the bottom of the pan%2C until the bubbling dies down and the butter is a rich yellow. Move the liquid and solids to a heatproof vessel. Refrigerate for up to a week if not using immediately.",1
"Lightly grease three 8-inch cake pans and cover their interiors with parchment. If you have only one pan%2C this recipe can be made in stages.",1
"Combine in a stand mixer fitted with the whisk attachment. Mix on low to combine%3B then%2C increase the speed to high and whip until fluffy%2C about 8 minutes. Drizzle in the melted%2C browned butter in a steady%2C thin stream. Reduce speed to low.",1
"Add to the mixer and mix until smooth. When well-incorporated%2C fold in the pecans and carrots with a rubber spatula.",1
"Spread the batter equally among the three cake pans. Bake until the cakes are golden%2C about 45 minutes. Remove%2C run a knife around the edges of each pan%2C and remove to a cooling rack. When cool%2C level the cakes with a long knife.",1
"Spread 1 cup between each layer and the remaining frosting on the outside of the cake. Smooth the exterior with an offset spatula. Devour.",1
"Pour onto a large%2C clean work surface in a mound and create a 4-inch well in the center.",1
"Add to the well and stir with a fork to combine. Gradually work in flour from the edges of the well until the liquid in the center starts to thicken. Using a board scraper%2C gradually work in the remaining flour until you have a large mass. Because eggs vary slightly in size and moisture content%2C your pasta may be too sticky or too dry at this point - if it is too sticky%2C add a teaspoon of extra flour at a time until it firms up%3B if it is too dry%2C wet your hands while working the dough and repeat until the dough takes on a doughy consistency.  Wrap the dough in plastic wrap and let it sit on the counter for 30 minutes to hydrate the flour.",1
"Cut the dough ball into equal quarters and place them under a towel so they don%27t dry out. Press one of the dough quarters through the pasta roller on its widest setting. Fold it over itself and repeat. Dust the now-flattened dough liberally with flour%2C reduce the roller width by 1 increment%2C and roll again. Repeat%2C reducing the roller width each time%2C until the dough reaches your desired thickness and is slightly translucent. Cut the flat dough sheet into 12-inch segments and either pass them through the pasta cutter on your pasta machine%2C or cut them with a knife into fettuccine noodles.",1
"Bring to a boil in a large stock pot. When the water is at a rolling boil%2C add the pasta and cook for 1 1/2 to 2 minutes or until the pasta is just al dente %28the cooking period will be much shorter than for dried pasta%29. Drain%2C toss with your favorite sauce%2C and serve.",1
"Combine in a medium saucepan and bring to a simmer. Cook for 2 minutes once simmering to fully hydrate the agar. Reduce heat to medium-low.",1
"Pour slowly into the hot orange juice%2C never letting the temperature drop below 95 F - at this temperature%2C the agar will begin to solidify. Remove from heat.",1
"Combine in a bowl and set the saucepan in it. Gently swirl the pan to chill the contents. Let the pan sit until the contents resemble curds and the liquid is cool to the touch.",1
"Place a very clean tea towel in a strainer on top of a clean saucepan. Pour the orange juice mixture into the towel and let it drain for a minute or two. Gather the corners of the tea towel%2C lift it%2C and very gently twist it to encourage more liquid to flow out. Do not squeeze too hard or you will start to extract cloudy portions of the liquid and your juice won%27t be clear. Remove the clarified liquid to a stopper-top bottle and chill in the refrigerator for up to a week.",1
"Combine in a cocktail shaker filled with ice. Shake vigorously until very well-chilled and strain into a chilled cocktail glass. Serve.",1
"Lightly toast all spices in a very hot skillet. Cool the spices and place all of them%2C except the cinnamon%2C in a spice bag.",1
"Bring to a bare simmer in a medium saucepan. Transfer to a slow cooker on its low setting. Add toasted spices to slow cooker.",1
"Juice the orange and add the juice and the remaining orange peel to the pot. Cover and steep for 2 hours.",1
"Add to the wine%2C cook for a final 30 minutes%2C and serve.",1
"Preheat oven to 275 F. Cut the bread into 3/4%22 cubes%2C spread them evenly in a single layer on two rimmed baking sheets%2C and move the sheets to the oven. Roast for 50 minutes or until the bread is well-toasted. Stir and rearrange the bread several times during cooking to prevent burning and brown the bread evenly. When the bread has finished cooking%2C increase the oven temperature to 350 F.",1
"Melt in a large dutch oven and cook until the foaming subsides%2C but stop short of browning the butter.",1
"Add%2C mash into small pieces%2C and cook for 8 minutes or until no pink remains.",1
"Add and cook for 10 minutes or until softened. Remove from heat.",1
"Add to sausage mixture.",1
"Whisk in a medium bowl until homogenous. Stirring constantly to avoid scrambling the eggs%2C whisk into the sausage mixture. Add the toasted bread and fold gently to combine.",1
"Move the mixture to a large%2C buttered baking dish and cover tightly with aluminum foil. Cook for 45 minutes%3B then%2C remove the foil and cook for an additional 15-20 minutes or until the bread is golden and crisp. Remove from the oven%2C cool for 5 minutes%2C and serve.",1
"Preheat oven to 300 F.",1
"Dry with paper towels. Trim any excess fat hanging off the duck. Remove and reserve the giblets. Thoroughly salt and pepper the outside of the duck%2C tuck the wingtips under the bird%2C and tie the legs together. Place the bird in a roasting pan%2C breast side up%2C and roast for 1 hour or until the skin begins to leech fat. Flip the duck and roast for another hour. Flip once more so the breast side is again up%2C and roast for another 30 minutes or until the duck begins to brown. Remove the duck from the oven and boost the heat to 425 F.",1
"Combine in a small saucepan and bring to a simmer. Cook briefly%2C just until the ginger becomes fragrant. Once the oven has heated for 15 minutes%2C place the duck back in it %28without the glaze%29 and cook for 10 minutes. Brush the glaze onto the exterior of the duck%2C and roast for a final 5 minutes or until the glaze is sticky. Remove%2C cool%2C and serve. Reserve the duck fat for other uses.",1
