"content","class","begins_with_num"
"4 3/4 cups watercress","2","1"
"radish, thinly sliced","2","1"
"1/8 radish, thinly sliced","2","1"
"1/4 radish, thinly sliced","2","1"
"1/2 radish, thinly sliced","2","1"
"3/4 radish, thinly sliced","2","1"
"1/3 radish, thinly sliced","2","1"
"2/3 radish, thinly sliced","2","1"
"2  radish, thinly sliced","2","1"
"2 1/8 radish, thinly sliced","2","1"
"12 1/2 radish, thinly sliced","2","1"
"12 1/8 radish, thinly sliced","2","1"
"tsp freshly squeezed lemon juice","2","1"
"1/8 tsp freshly squeezed lemon juice","2","1"
"1/4 tsp freshly squeezed lemon juice","2","1"
"1/2 tsp freshly squeezed lemon juice","2","1"
"3/4 tsp freshly squeezed lemon juice","2","1"
"1/3 tsp freshly squeezed lemon juice","2","1"
"2/3 tsp freshly squeezed lemon juice","2","1"
"1/2 tsp freshly squeezed lemon juice","2","1"
"1/4 tsp freshly squeezed lemon juice","2","1"
"2 1/2 tsp freshly squeezed lemon juice","2","1"
"2 3/4 tsp freshly squeezed lemon juice","2","1"
"tbsp extra virgin olive oil","2","1"
"1/8 tbsp extra virgin olive oil","2","1"
"1/4 tbsp extra virgin olive oil","2","1"
"1/2 tbsp extra virgin olive oil","2","1"
"3/4 tbsp extra virgin olive oil","2","1"
"1/3 tbsp extra virgin olive oil","2","1"
"2/3 tbsp extra virgin olive oil","2","1"
"12 1/4 tbsp extra virgin olive oil","2","1"
"12 1/3 tbsp extra virgin olive oil","2","1"
"2 1/4 tbsp extra virgin olive oil","2","1"
"2 1/8 tbsp extra virgin olive oil","2","1"
"tsp kosher salt","2","1"
"1/8 tsp kosher salt","2","1"
"1/4 tsp kosher salt","2","1"
"1/2 tsp kosher salt","2","1"
"3/4 tsp kosher salt","2","1"
"1/3 tsp kosher salt","2","1"
"2/3 tsp kosher salt","2","1"
"6 2/3 tsp kosher salt","2","1"
"6 1/3 tsp kosher salt","2","1"
"3 1/8 tsp kosher salt","2","1"
"3 3/4 tsp kosher salt","2","1"
"lb chicken breast","2","1"
"1/8 lb chicken breast","2","1"
"1/4 lb chicken breast","2","1"
"1/2 lb chicken breast","2","1"
"3/4 lb chicken breast","2","1"
"1/3 lb chicken breast","2","1"
"2/3 lb chicken breast","2","1"
"1/8 lb chicken breast","2","1"
"2/3 lb chicken breast","2","1"
"1 1/4 lb chicken breast","2","1"
"1  lb chicken breast","2","1"
"qts chicken stock","2","1"
"1/8 qts chicken stock","2","1"
"1/4 qts chicken stock","2","1"
"1/2 qts chicken stock","2","1"
"3/4 qts chicken stock","2","1"
"1/3 qts chicken stock","2","1"
"2/3 qts chicken stock","2","1"
"1/8 qts chicken stock","2","1"
"qts chicken stock","2","1"
"4 3/4 qts chicken stock","2","1"
"4 2/3 qts chicken stock","2","1"
"cup rice","2","1"
"1/8 cup rice","2","1"
"1/4 cup rice","2","1"
"1/2 cup rice","2","1"
"3/4 cup rice","2","1"
"1/3 cup rice","2","1"
"2/3 cup rice","2","1"
"3/4 cup rice","2","1"
"1/4 cup rice","2","1"
"12  cup rice","2","1"
"12 2/3 cup rice","2","1"
"large egg","2","1"
"1/8 large egg","2","1"
"1/4 large egg","2","1"
"1/2 large egg","2","1"
"3/4 large egg","2","1"
"1/3 large egg","2","1"
"2/3 large egg","2","1"
"3  large egg","2","1"
"3 2/3 large egg","2","1"
"2  large egg","2","1"
"2 1/2 large egg","2","1"
"cup freshly squeezed lemon juice","2","1"
"1/8 cup freshly squeezed lemon juice","2","1"
"1/4 cup freshly squeezed lemon juice","2","1"
"1/2 cup freshly squeezed lemon juice","2","1"
"3/4 cup freshly squeezed lemon juice","2","1"
"1/3 cup freshly squeezed lemon juice","2","1"
"2/3 cup freshly squeezed lemon juice","2","1"
"3 3/4 cup freshly squeezed lemon juice","2","1"
"3 1/8 cup freshly squeezed lemon juice","2","1"
"1 3/4 cup freshly squeezed lemon juice","2","1"
"1 1/2 cup freshly squeezed lemon juice","2","1"
"tsp kosher salt","2","1"
"1/8 tsp kosher salt","2","1"
"1/4 tsp kosher salt","2","1"
"1/2 tsp kosher salt","2","1"
"3/4 tsp kosher salt","2","1"
"1/3 tsp kosher salt","2","1"
"2/3 tsp kosher salt","2","1"
"6  tsp kosher salt","2","1"
"6 1/4 tsp kosher salt","2","1"
"1 1/4 tsp kosher salt","2","1"
"1 1/8 tsp kosher salt","2","1"
"tbsp fresh dill, minced","2","1"
"1/8 tbsp fresh dill, minced","2","1"
"1/4 tbsp fresh dill, minced","2","1"
"1/2 tbsp fresh dill, minced","2","1"
"3/4 tbsp fresh dill, minced","2","1"
"1/3 tbsp fresh dill, minced","2","1"
"2/3 tbsp fresh dill, minced","2","1"
"tbsp fresh dill, minced","2","1"
"1/2 tbsp fresh dill, minced","2","1"
"6  tbsp fresh dill, minced","2","1"
"6 1/2 tbsp fresh dill, minced","2","1"
"qts water","2","1"
"1/8 qts water","2","1"
"1/4 qts water","2","1"
"1/2 qts water","2","1"
"3/4 qts water","2","1"
"1/3 qts water","2","1"
"2/3 qts water","2","1"
"3 3/4 qts water","2","1"
"3 2/3 qts water","2","1"
"6 3/4 qts water","2","1"
"6 1/3 qts water","2","1"
"cup granulated sugar","2","1"
"1/8 cup granulated sugar","2","1"
"1/4 cup granulated sugar","2","1"
"1/2 cup granulated sugar","2","1"
"3/4 cup granulated sugar","2","1"
"1/3 cup granulated sugar","2","1"
"2/3 cup granulated sugar","2","1"
"12 1/2 cup granulated sugar","2","1"
"12  cup granulated sugar","2","1"
"1 1/4 cup granulated sugar","2","1"
"1 2/3 cup granulated sugar","2","1"
"tbsp water","2","1"
"1/8 tbsp water","2","1"
"1/4 tbsp water","2","1"
"1/2 tbsp water","2","1"
"3/4 tbsp water","2","1"
"1/3 tbsp water","2","1"
"2/3 tbsp water","2","1"
"2/3 tbsp water","2","1"
"3/4 tbsp water","2","1"
"2 1/4 tbsp water","2","1"
"2 2/3 tbsp water","2","1"
"cup granulated sugar","2","1"
"1/8 cup granulated sugar","2","1"
"1/4 cup granulated sugar","2","1"
"1/2 cup granulated sugar","2","1"
"3/4 cup granulated sugar","2","1"
"1/3 cup granulated sugar","2","1"
"2/3 cup granulated sugar","2","1"
"6 1/2 cup granulated sugar","2","1"
"6 1/4 cup granulated sugar","2","1"
"2 1/4 cup granulated sugar","2","1"
"2 1/2 cup granulated sugar","2","1"
"tbsp water","2","1"
"1/8 tbsp water","2","1"
"1/4 tbsp water","2","1"
"1/2 tbsp water","2","1"
"3/4 tbsp water","2","1"
"1/3 tbsp water","2","1"
"2/3 tbsp water","2","1"
"2 1/2 tbsp water","2","1"
"2  tbsp water","2","1"
"6 1/3 tbsp water","2","1"
"6 1/8 tbsp water","2","1"
"cups heavy cream","2","1"
"1/8 cups heavy cream","2","1"
"1/4 cups heavy cream","2","1"
"1/2 cups heavy cream","2","1"
"3/4 cups heavy cream","2","1"
"1/3 cups heavy cream","2","1"
"2/3 cups heavy cream","2","1"
"1/2 cups heavy cream","2","1"
"1/3 cups heavy cream","2","1"
"1 1/2 cups heavy cream","2","1"
"1 2/3 cups heavy cream","2","1"
"cup milk","2","1"
"1/8 cup milk","2","1"
"1/4 cup milk","2","1"
"1/2 cup milk","2","1"
"3/4 cup milk","2","1"
"1/3 cup milk","2","1"
"2/3 cup milk","2","1"
"2 1/3 cup milk","2","1"
"2  cup milk","2","1"
"1 1/4 cup milk","2","1"
"1  cup milk","2","1"
"large egg","2","1"
"1/8 large egg","2","1"
"1/4 large egg","2","1"
"1/2 large egg","2","1"
"3/4 large egg","2","1"
"1/3 large egg","2","1"
"2/3 large egg","2","1"
"1 1/2 large egg","2","1"
"1 2/3 large egg","2","1"
"2 2/3 large egg","2","1"
"2  large egg","2","1"
"large egg yolk","2","1"
"1/8 large egg yolk","2","1"
"1/4 large egg yolk","2","1"
"1/2 large egg yolk","2","1"
"3/4 large egg yolk","2","1"
"1/3 large egg yolk","2","1"
"2/3 large egg yolk","2","1"
"6 1/3 large egg yolk","2","1"
"6 1/4 large egg yolk","2","1"
"3 1/2 large egg yolk","2","1"
"3 1/4 large egg yolk","2","1"
"tsp kosher salt","2","1"
"1/8 tsp kosher salt","2","1"
"1/4 tsp kosher salt","2","1"
"1/2 tsp kosher salt","2","1"
"3/4 tsp kosher salt","2","1"
"1/3 tsp kosher salt","2","1"
"2/3 tsp kosher salt","2","1"
"6 1/8 tsp kosher salt","2","1"
"6  tsp kosher salt","2","1"
"3 1/4 tsp kosher salt","2","1"
"3  tsp kosher salt","2","1"
"tsp vanilla extract","2","1"
"1/8 tsp vanilla extract","2","1"
"1/4 tsp vanilla extract","2","1"
"1/2 tsp vanilla extract","2","1"
"3/4 tsp vanilla extract","2","1"
"1/3 tsp vanilla extract","2","1"
"2/3 tsp vanilla extract","2","1"
"12 1/4 tsp vanilla extract","2","1"
"12  tsp vanilla extract","2","1"
"3 2/3 tsp vanilla extract","2","1"
"3 1/3 tsp vanilla extract","2","1"
"tbsp extra virgin olive oil","2","1"
"1/8 tbsp extra virgin olive oil","2","1"
"1/4 tbsp extra virgin olive oil","2","1"
"1/2 tbsp extra virgin olive oil","2","1"
"3/4 tbsp extra virgin olive oil","2","1"
"1/3 tbsp extra virgin olive oil","2","1"
"2/3 tbsp extra virgin olive oil","2","1"
"6 1/8 tbsp extra virgin olive oil","2","1"
"6 1/4 tbsp extra virgin olive oil","2","1"
"12 1/3 tbsp extra virgin olive oil","2","1"
"12 2/3 tbsp extra virgin olive oil","2","1"
"tbsp unsalted butter","2","1"
"1/8 tbsp unsalted butter","2","1"
"1/4 tbsp unsalted butter","2","1"
"1/2 tbsp unsalted butter","2","1"
"3/4 tbsp unsalted butter","2","1"
"1/3 tbsp unsalted butter","2","1"
"2/3 tbsp unsalted butter","2","1"
"1/4 tbsp unsalted butter","2","1"
"3/4 tbsp unsalted butter","2","1"
"4 1/2 tbsp unsalted butter","2","1"
"4 2/3 tbsp unsalted butter","2","1"
"medium yellow onion, chopped","2","1"
"1/8 medium yellow onion, chopped","2","1"
"1/4 medium yellow onion, chopped","2","1"
"1/2 medium yellow onion, chopped","2","1"
"3/4 medium yellow onion, chopped","2","1"
"1/3 medium yellow onion, chopped","2","1"
"2/3 medium yellow onion, chopped","2","1"
"1/2 medium yellow onion, chopped","2","1"
"1/8 medium yellow onion, chopped","2","1"
"1 1/8 medium yellow onion, chopped","2","1"
"1 2/3 medium yellow onion, chopped","2","1"
"rib celery, chopped","2","1"
"1/8 rib celery, chopped","2","1"
"1/4 rib celery, chopped","2","1"
"1/2 rib celery, chopped","2","1"
"3/4 rib celery, chopped","2","1"
"1/3 rib celery, chopped","2","1"
"2/3 rib celery, chopped","2","1"
"1 1/2 rib celery, chopped","2","1"
"1  rib celery, chopped","2","1"
"3 1/8 rib celery, chopped","2","1"
"3 1/3 rib celery, chopped","2","1"
"clove garlic, minced","2","1"
"1/8 clove garlic, minced","2","1"
"1/4 clove garlic, minced","2","1"
"1/2 clove garlic, minced","2","1"
"3/4 clove garlic, minced","2","1"
"1/3 clove garlic, minced","2","1"
"2/3 clove garlic, minced","2","1"
"2/3 clove garlic, minced","2","1"
"1/8 clove garlic, minced","2","1"
"1  clove garlic, minced","2","1"
"1 1/3 clove garlic, minced","2","1"
"oz tomato puree","2","1"
"1/8 oz tomato puree","2","1"
"1/4 oz tomato puree","2","1"
"1/2 oz tomato puree","2","1"
"3/4 oz tomato puree","2","1"
"1/3 oz tomato puree","2","1"
"2/3 oz tomato puree","2","1"
"4 2/3 oz tomato puree","2","1"
"4 1/2 oz tomato puree","2","1"
"1 1/8 oz tomato puree","2","1"
"1 2/3 oz tomato puree","2","1"
"oz tomato paste","2","1"
"1/8 oz tomato paste","2","1"
"1/4 oz tomato paste","2","1"
"1/2 oz tomato paste","2","1"
"3/4 oz tomato paste","2","1"
"1/3 oz tomato paste","2","1"
"2/3 oz tomato paste","2","1"
"12  oz tomato paste","2","1"
"12 1/2 oz tomato paste","2","1"
"2 1/4 oz tomato paste","2","1"
"2 1/8 oz tomato paste","2","1"
"tbsp parmesan, grated","2","1"
"1/8 tbsp parmesan, grated","2","1"
"1/4 tbsp parmesan, grated","2","1"
"1/2 tbsp parmesan, grated","2","1"
"3/4 tbsp parmesan, grated","2","1"
"1/3 tbsp parmesan, grated","2","1"
"2/3 tbsp parmesan, grated","2","1"
"6 1/3 tbsp parmesan, grated","2","1"
"6 1/4 tbsp parmesan, grated","2","1"
"1/8 tbsp parmesan, grated","2","1"
"1/2 tbsp parmesan, grated","2","1"
"tsp dried basil","2","1"
"1/8 tsp dried basil","2","1"
"1/4 tsp dried basil","2","1"
"1/2 tsp dried basil","2","1"
"3/4 tsp dried basil","2","1"
"1/3 tsp dried basil","2","1"
"2/3 tsp dried basil","2","1"
"3  tsp dried basil","2","1"
"3 1/2 tsp dried basil","2","1"
"1/3 tsp dried basil","2","1"
"1/2 tsp dried basil","2","1"
"tsp dried oregano","2","1"
"1/8 tsp dried oregano","2","1"
"1/4 tsp dried oregano","2","1"
"1/2 tsp dried oregano","2","1"
"3/4 tsp dried oregano","2","1"
"1/3 tsp dried oregano","2","1"
"2/3 tsp dried oregano","2","1"
"6 1/2 tsp dried oregano","2","1"
"6 2/3 tsp dried oregano","2","1"
"2 1/8 tsp dried oregano","2","1"
"2 3/4 tsp dried oregano","2","1"
"tsp kosher salt","2","1"
"1/8 tsp kosher salt","2","1"
"1/4 tsp kosher salt","2","1"
"1/2 tsp kosher salt","2","1"
"3/4 tsp kosher salt","2","1"
"1/3 tsp kosher salt","2","1"
"2/3 tsp kosher salt","2","1"
"12 1/3 tsp kosher salt","2","1"
"12 1/4 tsp kosher salt","2","1"
"4 1/2 tsp kosher salt","2","1"
"4 1/8 tsp kosher salt","2","1"
"tsp granulated sugar","2","1"
"1/8 tsp granulated sugar","2","1"
"1/4 tsp granulated sugar","2","1"
"1/2 tsp granulated sugar","2","1"
"3/4 tsp granulated sugar","2","1"
"1/3 tsp granulated sugar","2","1"
"2/3 tsp granulated sugar","2","1"
"1 1/2 tsp granulated sugar","2","1"
"1 1/4 tsp granulated sugar","2","1"
"12 1/2 tsp granulated sugar","2","1"
"12 1/8 tsp granulated sugar","2","1"
"tsp black peppercorn, freshly ground","2","1"
"1/8 tsp black peppercorn, freshly ground","2","1"
"1/4 tsp black peppercorn, freshly ground","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"3/4 tsp black peppercorn, freshly ground","2","1"
"1/3 tsp black peppercorn, freshly ground","2","1"
"2/3 tsp black peppercorn, freshly ground","2","1"
"1 1/4 tsp black peppercorn, freshly ground","2","1"
"1 1/3 tsp black peppercorn, freshly ground","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"2/3 tsp black peppercorn, freshly ground","2","1"
"tsp fennel seed","2","1"
"1/8 tsp fennel seed","2","1"
"1/4 tsp fennel seed","2","1"
"1/2 tsp fennel seed","2","1"
"3/4 tsp fennel seed","2","1"
"1/3 tsp fennel seed","2","1"
"2/3 tsp fennel seed","2","1"
"3 2/3 tsp fennel seed","2","1"
"3  tsp fennel seed","2","1"
"2 1/4 tsp fennel seed","2","1"
"2 1/3 tsp fennel seed","2","1"
"bay leaf","2","1"
"1/8 bay leaf","2","1"
"1/4 bay leaf","2","1"
"1/2 bay leaf","2","1"
"3/4 bay leaf","2","1"
"1/3 bay leaf","2","1"
"2/3 bay leaf","2","1"
"4 3/4 bay leaf","2","1"
"4 1/4 bay leaf","2","1"
"6 2/3 bay leaf","2","1"
"6  bay leaf","2","1"
"medium beet, peeled","2","1"
"1/8 medium beet, peeled","2","1"
"1/4 medium beet, peeled","2","1"
"1/2 medium beet, peeled","2","1"
"3/4 medium beet, peeled","2","1"
"1/3 medium beet, peeled","2","1"
"2/3 medium beet, peeled","2","1"
"1/2 medium beet, peeled","2","1"
"medium beet, peeled","2","1"
"4 2/3 medium beet, peeled","2","1"
"4 1/3 medium beet, peeled","2","1"
"sprigs thyme","2","1"
"1/8 sprigs thyme","2","1"
"1/4 sprigs thyme","2","1"
"1/2 sprigs thyme","2","1"
"3/4 sprigs thyme","2","1"
"1/3 sprigs thyme","2","1"
"2/3 sprigs thyme","2","1"
"1/3 sprigs thyme","2","1"
"1/4 sprigs thyme","2","1"
"6 1/4 sprigs thyme","2","1"
"6 1/2 sprigs thyme","2","1"
"cloves garlic, crushed","2","1"
"1/8 cloves garlic, crushed","2","1"
"1/4 cloves garlic, crushed","2","1"
"1/2 cloves garlic, crushed","2","1"
"3/4 cloves garlic, crushed","2","1"
"1/3 cloves garlic, crushed","2","1"
"2/3 cloves garlic, crushed","2","1"
"1 2/3 cloves garlic, crushed","2","1"
"1 1/8 cloves garlic, crushed","2","1"
"12 1/8 cloves garlic, crushed","2","1"
"12 3/4 cloves garlic, crushed","2","1"
"tbsp freshly squeezed lemon juice","2","1"
"1/8 tbsp freshly squeezed lemon juice","2","1"
"1/4 tbsp freshly squeezed lemon juice","2","1"
"1/2 tbsp freshly squeezed lemon juice","2","1"
"3/4 tbsp freshly squeezed lemon juice","2","1"
"1/3 tbsp freshly squeezed lemon juice","2","1"
"2/3 tbsp freshly squeezed lemon juice","2","1"
"12 2/3 tbsp freshly squeezed lemon juice","2","1"
"12 1/4 tbsp freshly squeezed lemon juice","2","1"
"6 3/4 tbsp freshly squeezed lemon juice","2","1"
"6 2/3 tbsp freshly squeezed lemon juice","2","1"
"tsp kosher salt","2","1"
"1/8 tsp kosher salt","2","1"
"1/4 tsp kosher salt","2","1"
"1/2 tsp kosher salt","2","1"
"3/4 tsp kosher salt","2","1"
"1/3 tsp kosher salt","2","1"
"2/3 tsp kosher salt","2","1"
"12 3/4 tsp kosher salt","2","1"
"12 1/8 tsp kosher salt","2","1"
"2 3/4 tsp kosher salt","2","1"
"2 1/4 tsp kosher salt","2","1"
"tbsp extra virgin olive oil","2","1"
"1/8 tbsp extra virgin olive oil","2","1"
"1/4 tbsp extra virgin olive oil","2","1"
"1/2 tbsp extra virgin olive oil","2","1"
"3/4 tbsp extra virgin olive oil","2","1"
"1/3 tbsp extra virgin olive oil","2","1"
"2/3 tbsp extra virgin olive oil","2","1"
"1 1/2 tbsp extra virgin olive oil","2","1"
"1 3/4 tbsp extra virgin olive oil","2","1"
"6 1/8 tbsp extra virgin olive oil","2","1"
"6 3/4 tbsp extra virgin olive oil","2","1"
"oz goat cheese","2","1"
"1/8 oz goat cheese","2","1"
"1/4 oz goat cheese","2","1"
"1/2 oz goat cheese","2","1"
"3/4 oz goat cheese","2","1"
"1/3 oz goat cheese","2","1"
"2/3 oz goat cheese","2","1"
"12 2/3 oz goat cheese","2","1"
"12 1/3 oz goat cheese","2","1"
"1 2/3 oz goat cheese","2","1"
"1 1/2 oz goat cheese","2","1"
"tsp freshly grated lemon zest","2","1"
"1/8 tsp freshly grated lemon zest","2","1"
"1/4 tsp freshly grated lemon zest","2","1"
"1/2 tsp freshly grated lemon zest","2","1"
"3/4 tsp freshly grated lemon zest","2","1"
"1/3 tsp freshly grated lemon zest","2","1"
"2/3 tsp freshly grated lemon zest","2","1"
"2/3 tsp freshly grated lemon zest","2","1"
"3/4 tsp freshly grated lemon zest","2","1"
"3 1/3 tsp freshly grated lemon zest","2","1"
"3 2/3 tsp freshly grated lemon zest","2","1"
"tsp freshly squeezed lemon juice","2","1"
"1/8 tsp freshly squeezed lemon juice","2","1"
"1/4 tsp freshly squeezed lemon juice","2","1"
"1/2 tsp freshly squeezed lemon juice","2","1"
"3/4 tsp freshly squeezed lemon juice","2","1"
"1/3 tsp freshly squeezed lemon juice","2","1"
"2/3 tsp freshly squeezed lemon juice","2","1"
"3 1/8 tsp freshly squeezed lemon juice","2","1"
"3 1/2 tsp freshly squeezed lemon juice","2","1"
"2 1/3 tsp freshly squeezed lemon juice","2","1"
"2 1/2 tsp freshly squeezed lemon juice","2","1"
"tsp black peppercorn, freshly ground","2","1"
"1/8 tsp black peppercorn, freshly ground","2","1"
"1/4 tsp black peppercorn, freshly ground","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"3/4 tsp black peppercorn, freshly ground","2","1"
"1/3 tsp black peppercorn, freshly ground","2","1"
"2/3 tsp black peppercorn, freshly ground","2","1"
"3 1/2 tsp black peppercorn, freshly ground","2","1"
"3 2/3 tsp black peppercorn, freshly ground","2","1"
"2 1/2 tsp black peppercorn, freshly ground","2","1"
"2 3/4 tsp black peppercorn, freshly ground","2","1"
"tsp mint, minced","2","1"
"1/8 tsp mint, minced","2","1"
"1/4 tsp mint, minced","2","1"
"1/2 tsp mint, minced","2","1"
"3/4 tsp mint, minced","2","1"
"1/3 tsp mint, minced","2","1"
"2/3 tsp mint, minced","2","1"
"3 2/3 tsp mint, minced","2","1"
"3 1/4 tsp mint, minced","2","1"
"6 1/3 tsp mint, minced","2","1"
"6 1/4 tsp mint, minced","2","1"
"boneless ribeye steak, about   inches thick","2","1"
"1/8 boneless ribeye steak, about   inches thick","2","1"
"1/4 boneless ribeye steak, about   inches thick","2","1"
"1/2 boneless ribeye steak, about   inches thick","2","1"
"3/4 boneless ribeye steak, about   inches thick","2","1"
"1/3 boneless ribeye steak, about   inches thick","2","1"
"2/3 boneless ribeye steak, about   inches thick","2","1"
"4 1/3 boneless ribeye steak, about   inches thick","2","1"
"4 1/2 boneless ribeye steak, about   inches thick","2","1"
"3/4 boneless ribeye steak, about   inches thick","2","1"
"1/4 boneless ribeye steak, about   inches thick","2","1"
"tsp vegetable oil","2","1"
"1/8 tsp vegetable oil","2","1"
"1/4 tsp vegetable oil","2","1"
"1/2 tsp vegetable oil","2","1"
"3/4 tsp vegetable oil","2","1"
"1/3 tsp vegetable oil","2","1"
"2/3 tsp vegetable oil","2","1"
"2 1/2 tsp vegetable oil","2","1"
"2  tsp vegetable oil","2","1"
"4 2/3 tsp vegetable oil","2","1"
"4 1/3 tsp vegetable oil","2","1"
"tsp kosher salt","2","1"
"1/8 tsp kosher salt","2","1"
"1/4 tsp kosher salt","2","1"
"1/2 tsp kosher salt","2","1"
"3/4 tsp kosher salt","2","1"
"1/3 tsp kosher salt","2","1"
"2/3 tsp kosher salt","2","1"
"4 1/3 tsp kosher salt","2","1"
"4 1/2 tsp kosher salt","2","1"
"3 1/3 tsp kosher salt","2","1"
"3 2/3 tsp kosher salt","2","1"
"tsp black peppercorn, freshly ground","2","1"
"1/8 tsp black peppercorn, freshly ground","2","1"
"1/4 tsp black peppercorn, freshly ground","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"3/4 tsp black peppercorn, freshly ground","2","1"
"1/3 tsp black peppercorn, freshly ground","2","1"
"2/3 tsp black peppercorn, freshly ground","2","1"
"12 1/4 tsp black peppercorn, freshly ground","2","1"
"12 1/8 tsp black peppercorn, freshly ground","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"1/3 tsp black peppercorn, freshly ground","2","1"
"cup cognac","2","1"
"1/8 cup cognac","2","1"
"1/4 cup cognac","2","1"
"1/2 cup cognac","2","1"
"3/4 cup cognac","2","1"
"1/3 cup cognac","2","1"
"2/3 cup cognac","2","1"
"4 2/3 cup cognac","2","1"
"4 1/4 cup cognac","2","1"
"3 1/4 cup cognac","2","1"
"3 3/4 cup cognac","2","1"
"oz gorgonzola, crumbled","2","1"
"1/8 oz gorgonzola, crumbled","2","1"
"1/4 oz gorgonzola, crumbled","2","1"
"1/2 oz gorgonzola, crumbled","2","1"
"3/4 oz gorgonzola, crumbled","2","1"
"1/3 oz gorgonzola, crumbled","2","1"
"2/3 oz gorgonzola, crumbled","2","1"
"oz gorgonzola, crumbled","2","1"
"2/3 oz gorgonzola, crumbled","2","1"
"2 1/3 oz gorgonzola, crumbled","2","1"
"2  oz gorgonzola, crumbled","2","1"
"tbsp unsalted butter, cut into  pieces","2","1"
"1/8 tbsp unsalted butter, cut into  pieces","2","1"
