"content","class","begins_with_num"
"1050 g dry vermouth","2","0"
"600 g dry vermouth","2","0"
"1350g dry vermouth","2","0"
"700g dry vermouth","2","0"
"700 ml dry vermouth","2","0"
"450 ml dry vermouth","2","0"
"1450ml dry vermouth","2","0"
"1250ml dry vermouth","2","0"
"1250 g lime juice, fresh","2","0"
"1200 g lime juice, fresh","2","0"
"1500g lime juice, fresh","2","0"
"1150g lime juice, fresh","2","0"
"300 ml lime juice, fresh","2","0"
"1150 ml lime juice, fresh","2","0"
"1050ml lime juice, fresh","2","0"
"450ml lime juice, fresh","2","0"
"150 g vodka","2","0"
"100 g vodka","2","0"
"1250g vodka","2","0"
"450g vodka","2","0"
"750 ml vodka","2","0"
"950 ml vodka","2","0"
"1500ml vodka","2","0"
"950ml vodka","2","0"
"800 g lime juice, freshly squeezed","2","0"
"700 g lime juice, freshly squeezed","2","0"
"1300g lime juice, freshly squeezed","2","0"
"1100g lime juice, freshly squeezed","2","0"
"1450 ml lime juice, freshly squeezed","2","0"
"300 ml lime juice, freshly squeezed","2","0"
"750ml lime juice, freshly squeezed","2","0"
"600ml lime juice, freshly squeezed","2","0"
"1300 g cheddar, grated","2","0"
"350 g cheddar, grated","2","0"
"1200g cheddar, grated","2","0"
"550g cheddar, grated","2","0"
"1050 ml cheddar, grated","2","0"
"400 ml cheddar, grated","2","0"
"1250ml cheddar, grated","2","0"
"500ml cheddar, grated","2","0"
"950 g canned tomatoes","2","0"
"300 g canned tomatoes","2","0"
"1200g canned tomatoes","2","0"
"100g canned tomatoes","2","0"
"650 ml canned tomatoes","2","0"
"450 ml canned tomatoes","2","0"
"1400ml canned tomatoes","2","0"
"950ml canned tomatoes","2","0"
"850 g sweet vermouth","2","0"
"1300 g sweet vermouth","2","0"
"650g sweet vermouth","2","0"
"850g sweet vermouth","2","0"
"50 ml sweet vermouth","2","0"
"100 ml sweet vermouth","2","0"
"1200ml sweet vermouth","2","0"
"700ml sweet vermouth","2","0"
"1500 g freshly squeezed orange juice","2","0"
"200 g freshly squeezed orange juice","2","0"
"250g freshly squeezed orange juice","2","0"
"1350g freshly squeezed orange juice","2","0"
"1050 ml freshly squeezed orange juice","2","0"
"450 ml freshly squeezed orange juice","2","0"
"400ml freshly squeezed orange juice","2","0"
"700ml freshly squeezed orange juice","2","0"
"1500 g light brown sugar","2","0"
"1450 g light brown sugar","2","0"
"850g light brown sugar","2","0"
"800g light brown sugar","2","0"
"250 ml light brown sugar","2","0"
"350 ml light brown sugar","2","0"
"400ml light brown sugar","2","0"
"650ml light brown sugar","2","0"
"850 g dark rum","2","0"
"600 g dark rum","2","0"
"650g dark rum","2","0"
"100g dark rum","2","0"
"550 ml dark rum","2","0"
"900 ml dark rum","2","0"
"550ml dark rum","2","0"
"750ml dark rum","2","0"
"650 g lime juice, freshly squeezed","2","0"
"600 g lime juice, freshly squeezed","2","0"
"500g lime juice, freshly squeezed","2","0"
"1250g lime juice, freshly squeezed","2","0"
"550 ml lime juice, freshly squeezed","2","0"
"250 ml lime juice, freshly squeezed","2","0"
"50ml lime juice, freshly squeezed","2","0"
"1350ml lime juice, freshly squeezed","2","0"
"1050 g vodka","2","0"
"450 g vodka","2","0"
"1000g vodka","2","0"
"1200g vodka","2","0"
"250 ml vodka","2","0"
"150 ml vodka","2","0"
"1350ml vodka","2","0"
"750ml vodka","2","0"
"1300 g blanco tequila","2","0"
"1150 g blanco tequila","2","0"
"1150g blanco tequila","2","0"
"100g blanco tequila","2","0"
"1050 ml blanco tequila","2","0"
"500 ml blanco tequila","2","0"
"500ml blanco tequila","2","0"
"350ml blanco tequila","2","0"
"850 g unsalted butter, chilled","2","0"
"900 g unsalted butter, chilled","2","0"
"850g unsalted butter, chilled","2","0"
"350g unsalted butter, chilled","2","0"
"1350 ml unsalted butter, chilled","2","0"
"350 ml unsalted butter, chilled","2","0"
"700ml unsalted butter, chilled","2","0"
"1050ml unsalted butter, chilled","2","0"
"1350 g sugar","2","0"
"250 g sugar","2","0"
"150g sugar","2","0"
"750g sugar","2","0"
"100 ml sugar","2","0"
"750 ml sugar","2","0"
"1500ml sugar","2","0"
"1350ml sugar","2","0"
"750 g all purpose flour","2","0"
"1050 g all purpose flour","2","0"
"700g all purpose flour","2","0"
"1200g all purpose flour","2","0"
"1000 ml all purpose flour","2","0"
"700 ml all purpose flour","2","0"
"1100ml all purpose flour","2","0"
"550ml all purpose flour","2","0"
"900 g bread flour","2","0"
"100 g bread flour","2","0"
"650g bread flour","2","0"
"950g bread flour","2","0"
"750 ml bread flour","2","0"
"1300 ml bread flour","2","0"
"250ml bread flour","2","0"
"200ml bread flour","2","0"
"150 g all purpose flour","2","0"
"700 g all purpose flour","2","0"
"1000g all purpose flour","2","0"
"850g all purpose flour","2","0"
"1500 ml all purpose flour","2","0"
"450 ml all purpose flour","2","0"
"1000ml all purpose flour","2","0"
"1150ml all purpose flour","2","0"
"750 g creme de cacao","2","0"
"150 g creme de cacao","2","0"
"900g creme de cacao","2","0"
"1300g creme de cacao","2","0"
"550 ml creme de cacao","2","0"
"1300 ml creme de cacao","2","0"
"1300ml creme de cacao","2","0"
"300ml creme de cacao","2","0"
"1500 g dry vermouth","2","0"
"400 g dry vermouth","2","0"
"1250g dry vermouth","2","0"
"300g dry vermouth","2","0"
"150 ml dry vermouth","2","0"
"1200 ml dry vermouth","2","0"
"1200ml dry vermouth","2","0"
"400ml dry vermouth","2","0"
"100 g granulated sugar","2","0"
"1450 g granulated sugar","2","0"
"1350g granulated sugar","2","0"
"600g granulated sugar","2","0"
"600 ml granulated sugar","2","0"
"1000 ml granulated sugar","2","0"
"400ml granulated sugar","2","0"
"1100ml granulated sugar","2","0"
"600 g rose champagne","2","0"
"1200 g rose champagne","2","0"
"550g rose champagne","2","0"
"1150g rose champagne","2","0"
"200 ml rose champagne","2","0"
"800 ml rose champagne","2","0"
"850ml rose champagne","2","0"
"1400ml rose champagne","2","0"
"1050 g dark rum","2","0"
"850 g dark rum","2","0"
"800g dark rum","2","0"
"250g dark rum","2","0"
"850 ml dark rum","2","0"
"200 ml dark rum","2","0"
"200ml dark rum","2","0"
"300ml dark rum","2","0"
"600 g cocchi americano","2","0"
"1250 g cocchi americano","2","0"
"700g cocchi americano","2","0"
"150g cocchi americano","2","0"
"1200 ml cocchi americano","2","0"
"300 ml cocchi americano","2","0"
"700ml cocchi americano","2","0"
"850ml cocchi americano","2","0"
"550 g light rum","2","0"
"250 g light rum","2","0"
"1150g light rum","2","0"
"550g light rum","2","0"
"1250 ml light rum","2","0"
"650 ml light rum","2","0"
"350ml light rum","2","0"
"1000ml light rum","2","0"
"400 g dry sherry","2","0"
"1200 g dry sherry","2","0"
"1450g dry sherry","2","0"
"1350g dry sherry","2","0"
"1300 ml dry sherry","2","0"
"300 ml dry sherry","2","0"
"200ml dry sherry","2","0"
"1450ml dry sherry","2","0"
"950 g cava","2","0"
"550 g cava","2","0"
"300g cava","2","0"
"1000g cava","2","0"
"1500 ml cava","2","0"
"800 ml cava","2","0"
"850ml cava","2","0"
"900ml cava","2","0"
"1100 g simple syrup, made with honey instead of sugar","2","0"
"550 g simple syrup, made with honey instead of sugar","2","0"
"1000g simple syrup, made with honey instead of sugar","2","0"
"750g simple syrup, made with honey instead of sugar","2","0"
"1200 ml simple syrup, made with honey instead of sugar","2","0"
"1100 ml simple syrup, made with honey instead of sugar","2","0"
"750ml simple syrup, made with honey instead of sugar","2","0"
"150ml simple syrup, made with honey instead of sugar","2","0"
"1350 g tequila","2","0"
"300 g tequila","2","0"
"1350g tequila","2","0"
"1450g tequila","2","0"
"1350 ml tequila","2","0"
"1400 ml tequila","2","0"
"750ml tequila","2","0"
"1300ml tequila","2","0"
"1300 g gin","2","0"
"1100 g gin","2","0"
"500g gin","2","0"
"300g gin","2","0"
"150 ml gin","2","0"
"900 ml gin","2","0"
"50ml gin","2","0"
"250ml gin","2","0"
"650 g dark rum","2","0"
"150 g dark rum","2","0"
"1150g dark rum","2","0"
"450g dark rum","2","0"
"800 ml dark rum","2","0"
"300 ml dark rum","2","0"
"800ml dark rum","2","0"
"600ml dark rum","2","0"
"1150 g allspice bitters","2","0"
"300 g allspice bitters","2","0"
"700g allspice bitters","2","0"
"850g allspice bitters","2","0"
"500 ml allspice bitters","2","0"
"1050 ml allspice bitters","2","0"
"600ml allspice bitters","2","0"
"500ml allspice bitters","2","0"
"1500 g champagne","2","0"
"1400 g champagne","2","0"
"600g champagne","2","0"
"1100g champagne","2","0"
"1450 ml champagne","2","0"
"650 ml champagne","2","0"
"350ml champagne","2","0"
"250ml champagne","2","0"
"1400 g whole milk","2","0"
"1200 g whole milk","2","0"
"900g whole milk","2","0"
"600g whole milk","2","0"
"650 ml whole milk","2","0"
"400 ml whole milk","2","0"
"350ml whole milk","2","0"
"900ml whole milk","2","0"
"650 g lime juice, fresh squeezed","2","0"
"750 g lime juice, fresh squeezed","2","0"
"650g lime juice, fresh squeezed","2","0"
"1150g lime juice, fresh squeezed","2","0"
"300 ml lime juice, fresh squeezed","2","0"
"250 ml lime juice, fresh squeezed","2","0"
"550ml lime juice, fresh squeezed","2","0"
"450ml lime juice, fresh squeezed","2","0"
"1050 g gin","2","0"
"50 g gin","2","0"
"1400g gin","2","0"
"1300g gin","2","0"
"450 ml gin","2","0"
"1500 ml gin","2","0"
"500ml gin","2","0"
"700ml gin","2","0"
"1100 g lime juice, fresh","2","0"
"1400 g lime juice, fresh","2","0"
"200g lime juice, fresh","2","0"
"1000g lime juice, fresh","2","0"
"250 ml lime juice, fresh","2","0"
"850 ml lime juice, fresh","2","0"
"1200ml lime juice, fresh","2","0"
"1050ml lime juice, fresh","2","0"
"1300 g benedictine","2","0"
"700 g benedictine","2","0"
"1050g benedictine","2","0"
"100g benedictine","2","0"
"800 ml benedictine","2","0"
"1350 ml benedictine","2","0"
"200ml benedictine","2","0"
"450ml benedictine","2","0"
"200 g cynar","2","0"
"500 g cynar","2","0"
"950g cynar","2","0"
"800g cynar","2","0"
"1500 ml cynar","2","0"
"1300 ml cynar","2","0"
"1050ml cynar","2","0"
"550ml cynar","2","0"
"1400 g bourbon","2","0"
"1200 g bourbon","2","0"
"500g bourbon","2","0"
"1200g bourbon","2","0"
"750 ml bourbon","2","0"
"50 ml bourbon","2","0"
"800ml bourbon","2","0"
"750ml bourbon","2","0"
"550 g sugar","2","0"
"150 g sugar","2","0"
"800g sugar","2","0"
"850g sugar","2","0"
"350 ml sugar","2","0"
"200 ml sugar","2","0"
"400ml sugar","2","0"
"1150ml sugar","2","0"
"600 g shallot, minced","2","0"
"1150 g shallot, minced","2","0"
"100g shallot, minced","2","0"
"600g shallot, minced","2","0"
"600 ml shallot, minced","2","0"
"900 ml shallot, minced","2","0"
"550ml shallot, minced","2","0"
"200ml shallot, minced","2","0"
"1100 g dark brown sugar","2","0"
"200 g dark brown sugar","2","0"
"500g dark brown sugar","2","0"
"650g dark brown sugar","2","0"
"450 ml dark brown sugar","2","0"
"1300 ml dark brown sugar","2","0"
"750ml dark brown sugar","2","0"
"1350ml dark brown sugar","2","0"
"1150 g barolo chinato","2","0"
"600 g barolo chinato","2","0"
"400g barolo chinato","2","0"
"1300g barolo chinato","2","0"
"1500 ml barolo chinato","2","0"
"1000 ml barolo chinato","2","0"
"1000ml barolo chinato","2","0"
"750ml barolo chinato","2","0"
"750 g lime, fresh","2","0"
"1300 g lime, fresh","2","0"
"700g lime, fresh","2","0"
"750g lime, fresh","2","0"
"1300 ml lime, fresh","2","0"
"400 ml lime, fresh","2","0"
"550ml lime, fresh","2","0"
"850ml lime, fresh","2","0"
"250 g ginger liqueur","2","0"
"450 g ginger liqueur","2","0"
"200g ginger liqueur","2","0"
"850g ginger liqueur","2","0"
"50 ml ginger liqueur","2","0"
"950 ml ginger liqueur","2","0"
"550ml ginger liqueur","2","0"
"1000ml ginger liqueur","2","0"
"950 g tequila","2","0"
"850 g tequila","2","0"
"300g tequila","2","0"
"1250g tequila","2","0"
"450 ml tequila","2","0"
"400 ml tequila","2","0"
"400ml tequila","2","0"
"200ml tequila","2","0"
"750 g lemon juice, fresh","2","0"
"1050 g lemon juice, fresh","2","0"
"300g lemon juice, fresh","2","0"
"650g lemon juice, fresh","2","0"
"850 ml lemon juice, fresh","2","0"
"1100 ml lemon juice, fresh","2","0"
"650ml lemon juice, fresh","2","0"
"1250ml lemon juice, fresh","2","0"
"1200 g creme de cacao","2","0"
"250 g creme de cacao","2","0"
"300g creme de cacao","2","0"
"1050g creme de cacao","2","0"
"750 ml creme de cacao","2","0"
"1500 ml creme de cacao","2","0"
"1300ml creme de cacao","2","0"
"550ml creme de cacao","2","0"
"200 g dry vermouth, chilled","2","0"
"1050 g dry vermouth, chilled","2","0"
"700g dry vermouth, chilled","2","0"
"1200g dry vermouth, chilled","2","0"
"600 ml dry vermouth, chilled","2","0"
"250 ml dry vermouth, chilled","2","0"
"500ml dry vermouth, chilled","2","0"
"600ml dry vermouth, chilled","2","0"
"600 g fresh strawberry, trimmed and cut into bite-sized pieces","2","0"
"400 g fresh strawberry, trimmed and cut into bite-sized pieces","2","0"
"850g fresh strawberry, trimmed and cut into bite-sized pieces","2","0"
"1250g fresh strawberry, trimmed and cut into bite-sized pieces","2","0"
"1250 ml fresh strawberry, trimmed and cut into bite-sized pieces","2","0"
"700 ml fresh strawberry, trimmed and cut into bite-sized pieces","2","0"
"200ml fresh strawberry, trimmed and cut into bite-sized pieces","2","0"
"950ml fresh strawberry, trimmed and cut into bite-sized pieces","2","0"
"1150 g ice cube","2","0"
"1450 g ice cube","2","0"
"1000g ice cube","2","0"
"1350g ice cube","2","0"
"100 ml ice cube","2","0"
"1450 ml ice cube","2","0"
"1450ml ice cube","2","0"
"1400ml ice cube","2","0"
"350 g gin","2","0"
"1100 g gin","2","0"
"750g gin","2","0"
"1250g gin","2","0"
"1000 ml gin","2","0"
"300 ml gin","2","0"
"1000ml gin","2","0"
"1300ml gin","2","0"
"900 g dark rum","2","0"
"650 g dark rum","2","0"
"200g dark rum","2","0"
"1250g dark rum","2","0"
"500 ml dark rum","2","0"
"350 ml dark rum","2","0"
"500ml dark rum","2","0"
"50ml dark rum","2","0"
