content,i_id,source
"Curly lime zest, peeled with a zester, for garnish",86,serious_eats
"1 stalk cilantro, chopped in 3 pieces",87,serious_eats
"1/4 cup  minced fresh cilantro, from 1 bunch",87,serious_eats
1/4 cup finely minced cilantro leaves and tender stems,87,serious_eats
1/4 cup loosely packed fresh cilantro leaves,87,serious_eats
"25 fresh cilantro stems, with leaves",87,serious_eats
30 sprigs of cilantro,87,serious_eats
Garnish: cilantro leaves,87,serious_eats
Small bunch of cilantro,87,serious_eats
1 1/2 ounces blanco tequila,92,serious_eats
Half of one 750 mL bottle reposado or blanco tequila,92,serious_eats
2 ounces blanco tequila,92,serious_eats
1 1/2 ounces Excellia Blanco Tequila,92,serious_eats
1 cup blanco tequila or joven mezcal,92,serious_eats
"1 cup blanco tequila, such as Siembra Azul",92,serious_eats
1 liter 100% agave blanco tequila,92,serious_eats
1 ounce blanco tequila,92,serious_eats
1/4 ounce blanco tequila,92,serious_eats
2 ounces blanco tequila such as El Jimador,92,serious_eats
"2 ounces blanco tequila, such as Pueblo Viejo",92,serious_eats
"2 ounces blanco tequila, such at Tequila Cabeza by The 86 Company",92,serious_eats
3 ounces blanco tequila,92,serious_eats
3/4 cup  blanco tequila,92,serious_eats
5 ounces Partida Blanco tequila,92,serious_eats
6 ounces  blanco tequila,92,serious_eats
6 ounces blanco tequila,92,serious_eats
"6 ounces blanco tequila, such as Herradura",92,serious_eats
"8 1/2 ounces blanco tequila, such as Pueblo Viejo Blanco",92,serious_eats
"4 ounces orange liqueur, such as Cointreau or Triple Sec",93,serious_eats
2 dashes Cointreau,93,serious_eats
1/2 ounce Cointreau,93,serious_eats
3/4 ounce Cointreau,93,serious_eats
1/4 ounce Cointreau,93,serious_eats
1/2 teaspoon Cointreau,93,serious_eats
1 ounce Cointreau,93,serious_eats
1 part Cointreau,93,serious_eats
1 teaspoon Cointreau,93,serious_eats
1 tablespoon Cointreau,93,serious_eats
2 ounces Cointreau,93,serious_eats
1 1/2 ounces  Cointreau,93,serious_eats
1 cup Cointreau,93,serious_eats
1 ounce orange liqueur such as Cointreau,93,serious_eats
1/2 ounce Cointreau or other orange liqueur,93,serious_eats
1/2 ounce Combier Orange Liqueur or Cointreau,93,serious_eats
1/2 ounces Cointreau,93,serious_eats
3/4 ounce  Cointreau,93,serious_eats
3/4 ounce of orange liqueur such as Patron Citronge,93,serious_eats
Scant 1/2 ounce Cointreau,93,serious_eats
5 ounces chilled dry Champagne,94,serious_eats
3 tablespoons cold Champagne,94,serious_eats
"Champagne, chilled",94,serious_eats
3 ounces chilled Champagne,94,serious_eats
1 tablespoon celery salt or,95,serious_eats
1/2 teaspoon celery salt,95,serious_eats
1/4 teaspoon soy sauce,96,serious_eats
1/2 teaspoon Mexican hot sauce,97,serious_eats
1 teaspoon Mexican hot sauce such as Cholula,97,serious_eats
1/4 teaspoon hot sauce,97,serious_eats
"1 1/2 teaspoons  hot sauce, such as Tabasco or Frank's",97,serious_eats
1 dash Cholula hot sauce,97,serious_eats
"1.5 tablespoons hot sauce, such as Yucateca Red Habanero",97,serious_eats
1/2 teaspoon Cholula or other hot sauce,97,serious_eats
1/2 teaspoon hot sauce,97,serious_eats
3 teaspoons Tabasco brand hot sauce,97,serious_eats
1/2 teaspoon cayenne,98,serious_eats
Dash cayenne pepper,98,serious_eats
1/4 teaspoon ground cayenne pepper,98,serious_eats
Pinch cayenne pepper,98,serious_eats
Pinch of cayenne pepper,98,serious_eats
1/2 cup tomato juice,100,serious_eats
4 ounces high quality tomato juice,100,serious_eats
3 cups  tomato juice or V 8,100,serious_eats
8 ounces tomato juice,100,serious_eats
4 ounces fresh brewed coffee,101,serious_eats
"4 to 6 ounces fresh brewed coffee, to taste",101,serious_eats
8 ounces brewed coffee,101,serious_eats
"1 ounce coffee, cooled",101,serious_eats
2 ounces Blue Bottle New Orleans style cold brew coffee,101,serious_eats
3/4 ounce cold brew coffee,101,serious_eats
4 ounces hot coffee,101,serious_eats
"6 ounces brewed coffee, cooled",101,serious_eats
6 ounces strong coffee or espresso,101,serious_eats
8 ounces  hot coffee,101,serious_eats
1 pound sugar made into thick syrup,102,serious_eats
1 teaspoon raspberry syrup or Chambord,102,serious_eats
"2 to 4 teaspoons cane syrup, to taste",102,serious_eats
2 teaspoons raspberry syrup,102,serious_eats
3/4 ounce simple syrup,102,serious_eats
1/2 ounce simple syrup,102,serious_eats
2 teaspoons raspberry syrup or grenadine,102,serious_eats
1 teaspoon simple syrup,102,serious_eats
1/4 ounce honey syrup*,102,serious_eats
1/2 ounce honey syrup,102,serious_eats
For the Mint Simple Syrup,102,serious_eats
1 1/2 tablespoons mint simple syrup,102,serious_eats
"1/2 teaspoon simple syrup, or to taste",102,serious_eats
1/2 teaspoon simple syrup,102,serious_eats
"2 teaspoons sugar or 1/4 ounce simple syrup, to taste",102,serious_eats
1 teaspoon cinnamon syrup,102,serious_eats
1/8 ounce simple syrup,102,serious_eats
1/4 to 1/2 ounce simple syrup,102,serious_eats
2 tablespoons chocolate syrup,102,serious_eats
1/2 to 1 ounce simple syrup,102,serious_eats
1/3 cup of honey or simple syrup,102,serious_eats
1 ounce simple syrup,102,serious_eats
1/3 cup simple syrup,102,serious_eats
1/4 oz simple syrup OR 1 sugar cube,102,serious_eats
2 ounces simple syrup,102,serious_eats
1 ounce cinnamon simple syrup,102,serious_eats
1/2 ounce clove and cinnamon syrup,102,serious_eats
1 ounce passion fruit syrup such as Trader Tiki's,102,serious_eats
For the Hibiscus Simple Syrup,102,serious_eats
1 tablespoon hibiscus simple syrup,102,serious_eats
1/2 ounce passionfruit syrup,102,serious_eats
1/4 ounce orgeat syrup,102,serious_eats
1/2 ounce orgeat syrup,102,serious_eats
1/4 ounce simple syrup,102,serious_eats
2/3 cup Bitters Syrup,102,serious_eats
1 1/2 ounces rhubarb syrup,102,serious_eats
3/4 ounce rhubarb syrup,102,serious_eats
3/4 ounce thyme simple syrup,102,serious_eats
Lemon Syrup,102,serious_eats
Simple Syrup,102,serious_eats
2/3 cup Lemon Syrup,102,serious_eats
2/3 cup lemon syrup,102,serious_eats
1/2 cup simple syrup,102,serious_eats
14 ounces rich simple syrup,102,serious_eats
1 ounce strawberry syrup,102,serious_eats
6 ounces simple syrup,102,serious_eats
1/2 ounce rosemary simple syrup,102,serious_eats
1 1/2 cups rich simple syrup,102,serious_eats
1 1/2 ounces  simple syrup,102,serious_eats
1 1/2 ounces chamomile simple syrup,102,serious_eats
1 1/2 ounces garam masala spiced apple syrup,102,serious_eats
1 1/2 ounces homemade tonic syrup,102,serious_eats
1 1/2 ounces simple syrup,102,serious_eats
1 1/2 ounces spiced syrup,102,serious_eats
1 1/4 cups  chilled Mint Tea Syrup,102,serious_eats
1 1/4 ounces cherry sumac syrup,102,serious_eats
1 3/4 cups turbinado simple syrup,102,serious_eats
1 barspoon agave syrup,102,serious_eats
"1 barspoon cane syrup, such as Petite Canne",102,serious_eats
1 barspoon simple syrup,102,serious_eats
1 batch Ginger Cardamom Syrup,102,serious_eats
1 cup raspberry syrup,102,serious_eats
1 cup simple syrup,102,serious_eats
1 cup Spiced Cranberry Syrup,102,serious_eats
1 ounce  Cumin Pepper Syrup,102,serious_eats
1 ounce apple cider concentrate syrup,102,serious_eats
1 ounce Calimocho Syrup,102,serious_eats
1 ounce cinnamon syrup,102,serious_eats
1 ounce Earl Grey syrup,102,serious_eats
1 ounce homemade cranberry syrup,102,serious_eats
1 ounce homemade quince syrup,102,serious_eats
1 ounce honey syrup,102,serious_eats
1 ounce lavender syrup,102,serious_eats
1 ounce matcha syrup,102,serious_eats
1 ounce Minty Pea Syrup,102,serious_eats
1 ounce pineapple and umeboshi gomme syrup,102,serious_eats
1 ounce pineapple gum syrup,102,serious_eats
1 ounce rhubarb syrup,102,serious_eats
1 ounce rich turbinado syrup,102,serious_eats
1 ounce St. Martinique Cane Sugar Syrup,102,serious_eats
1 quart rich simple syrup,102,serious_eats
1 tablespoon  2:1 simple syrup,102,serious_eats
1 tablespoon  simple syrup,102,serious_eats
1 tablespoon simple syrup,102,serious_eats
1 teaspoon agave syrup,102,serious_eats
1 teaspoon rich demerara syrup,102,serious_eats
1/2 cup  brown sugar simple syrup,102,serious_eats
1/2 cup  sage syrup,102,serious_eats
1/2 cup homemade cranberry syrup,102,serious_eats
1/2 ounce  rich simple syrup,102,serious_eats
1/2 ounce  simple syrup,102,serious_eats
1/2 ounce  strong Demerara syrup,102,serious_eats
1/2 ounce agave syrup,102,serious_eats
1/2 ounce blueberry syrup,102,serious_eats
1/2 ounce cane syrup,102,serious_eats
1/2 ounce Cardamom Syrup,102,serious_eats
1/2 ounce cherry shrub syrup,102,serious_eats
1/2 ounce cinnamon simple syrup,102,serious_eats
1/2 ounce cranberry simple syrup,102,serious_eats
1/2 ounce cranberry syrup,102,serious_eats
1/2 ounce dark agave syrup,102,serious_eats
1/2 ounce demerara syrup,102,serious_eats
1/2 ounce DuBois Cane Syrup,102,serious_eats
1/2 ounce ginger syrup,102,serious_eats
1/2 ounce gomme syrup,102,serious_eats
1/2 ounce honey simple syrup,102,serious_eats
1/2 ounce Jack Rudy tonic syrup,102,serious_eats
1/2 ounce lavender simple syrup,102,serious_eats
1/2 ounce molasses syrup,102,serious_eats
1/2 ounce passion fruit syrup,102,serious_eats
1/2 ounce pineapple syrup,102,serious_eats
1/2 ounce Popcorn Cream Syrup,102,serious_eats
1/2 ounce rich sugar syrup,102,serious_eats
1/2 ounce Rosemary Simple Syrup,102,serious_eats
1/2 ounce rosemary syrup,102,serious_eats
1/2 ounce sage simple syrup,102,serious_eats
1/2 ounce spiced syrup,102,serious_eats
1/2 ounce star anise simple syrup,102,serious_eats
1/2 ounce thyme simple syrup,102,serious_eats
1/2 ounce vanilla syrup,102,serious_eats
1/2 ounces rich demerara syrup,102,serious_eats
"1/2 to 1 ounce simple syrup, to taste",102,serious_eats
1/2 vanilla syrup,102,serious_eats
1/3 ounce simple syrup,102,serious_eats
1/4 cup 1:1 simple syrup,102,serious_eats
1/4 cup simple syrup,102,serious_eats
1/4 ounce cinnamon bark syrup,102,serious_eats
1/4 ounce Demarara simple syrup,102,serious_eats
1/4 ounce Demerara syrup,102,serious_eats
1/4 ounce demerara syrup,102,serious_eats
1/4 ounce fresh ginger syrup,102,serious_eats
1/4 ounce ginger syrup,102,serious_eats
1/4 ounce palm sugar syrup,102,serious_eats
1/4 ounce pineapple gum syrup,102,serious_eats
1/4 ounce rich simple syrup,102,serious_eats
1/4 ounce thyme syrup,102,serious_eats
1/4 ounce turbinado sugar simple syrup,102,serious_eats
1/4 teaspoon caraway simple syrup,102,serious_eats
1/4 teaspoon homemade or store bought balsamic syrup or glaze,102,serious_eats
1/8 ounce demerara syrup,102,serious_eats
10 ounces  Stone Fruit Syrup,102,serious_eats
10 tablespoons cane syrup,102,serious_eats
11 ounces  2:1 honey syrup,102,serious_eats
12 ounces  simple syrup,102,serious_eats
12 ounces smoked rosemary citrus syrup,102,serious_eats
15 ounces  demerara syrup,102,serious_eats
16 ounces agave syrup,102,serious_eats
2 1/2 ounces allspice simple syrup,102,serious_eats
2 1/2 ounces honey syrup,102,serious_eats
2 1/2 ounces simple syrup,102,serious_eats
2 1/2 ounces White Pepper Green Tea Syrup,102,serious_eats
2 1/4 cups  rhubarb strawberry syrup,102,serious_eats
2 barspoons Pandan simple syrup,102,serious_eats
2 cups simple syrup,102,serious_eats
2 ounces  simple syrup,102,serious_eats
2 ounces Ancho Chili Syrup,102,serious_eats
2 ounces honey syrup,102,serious_eats
2 ounces Luxardo cherry syrup,102,serious_eats
2 ounces vanilla syrup,102,serious_eats
2 teaspoons  agave syrup,102,serious_eats
2 teaspoons simple syrup,102,serious_eats
3 ounces  cinnamon syrup,102,serious_eats
3 ounces Five Spice Syrup,102,serious_eats
3 ounces simple syrup,102,serious_eats
3/4 cup simple syrup,102,serious_eats
3/4 cup Vanilla Simple Syrup,102,serious_eats
3/4 ounce  simple syrup,102,serious_eats
3/4 ounce basil simple syrup,102,serious_eats
3/4 ounce Chile Hibiscus Syrup,102,serious_eats
3/4 ounce Cilantro Simple Syrup,102,serious_eats
3/4 ounce coffee syrup,102,serious_eats
3/4 ounce Concord grape syrup,102,serious_eats
3/4 ounce evergreen honey syrup,102,serious_eats
3/4 ounce ginger agave syrup,102,serious_eats
3/4 ounce ginger syrup,102,serious_eats
3/4 ounce Hibiscus Rosemary Syrup,102,serious_eats
3/4 ounce homemade cola syrup,102,serious_eats
3/4 ounce honey syrup,102,serious_eats
3/4 ounce jalapeño agave syrup,102,serious_eats
3/4 ounce Oregano Earl Grey syrup,102,serious_eats
3/4 ounce quick honey syrup,102,serious_eats
3/4 ounce Raspberry Mint Syrup,102,serious_eats
3/4 ounce Rhubarb Vanilla Syrup,102,serious_eats
3/4 ounce rooibos tea syrup,102,serious_eats
3/4 ounce Thai Chili and Pineapple Syrup,102,serious_eats
3/4 ounce vanilla syrup,102,serious_eats
3/4 ounces chocolate mint syrup,102,serious_eats
3/4 ounces simple syrup,102,serious_eats
3/4 teaspoon vanilla simple syrup,102,serious_eats
3/4 to 1 ounce  1:1 turbinado simple syrup,102,serious_eats
4 1/2 ounces Grapefruit Syrup,102,serious_eats
4 ounces  Strawberry Thyme Syrup,102,serious_eats
4 ounces Chamomile Tangerine Syrup,102,serious_eats
4 ounces cranberry syrup,102,serious_eats
4 ounces demerara syrup,102,serious_eats
4 ounces simple syrup,102,serious_eats
4 ounces simple syrup ; see note,102,serious_eats
4 ounces strawberry syrup along with reserved strawberries from syrup,102,serious_eats
4 tablespoons simple syrup,102,serious_eats
5 ounces grapefruit syrup,102,serious_eats
5 ounces simple syrup,102,serious_eats
6 ounces chamomile syrup,102,serious_eats
6 ounces fennel syrup,102,serious_eats
6 ounces honey syrup,102,serious_eats
6 ounces Lemon Sage Syrup,102,serious_eats
6 tablespoons orange ginger simple syrup,102,serious_eats
7 ounces  cardamom syrup,102,serious_eats
8 1/2 ounces simple syrup,102,serious_eats
Barspoon agave syrup,102,serious_eats
2 ounces pomegranate juice,103,serious_eats
1 cup 100% pomegranate juice,103,serious_eats
1 ounce  pomegranate juice,103,serious_eats
1 ounce pomegranate juice,103,serious_eats
1/2 ounce pomegranate juice,103,serious_eats
"2 ounces pomegranate juice, fresh if possible",103,serious_eats
3 ounces pomegranate juice,103,serious_eats
4 ounces  unsweetened pomegranate juice,103,serious_eats
1/2 ounce pomegranate molasses,104,serious_eats
1/4 ounce pomegranate molasses,104,serious_eats
"1/4 to 1/3 cup pomegranate molasses, for serving",104,serious_eats
2 1/2 ounces pomegranate molasses,104,serious_eats
2 dashes pomegranate molasses,104,serious_eats
Pomegranate molasses to garnish,104,serious_eats
About 6 splashes of rose water,105,serious_eats
2 dashes rose water,105,serious_eats
"1 drop rose water, or more to taste",105,serious_eats
3/4 ounce rosewater,105,serious_eats
1 1/2 ounces applejack,106,serious_eats
1/2 ounce applejack,106,serious_eats
3/4 ounce applejack,106,serious_eats
6 ounces Applejack,106,serious_eats
1 1/2 ounces Applejack,106,serious_eats
1 1/2 ounces Laird's Applejack,106,serious_eats
1 ounce applejack,106,serious_eats
1 ounce Laird's Applejack,106,serious_eats
1 ounce Laird's Bonded Applejack,106,serious_eats
1/2 ounce Laird's Applejack,106,serious_eats
2 cups Laird's Applejack,106,serious_eats
4 ounces applejack,106,serious_eats
8 ounces applejack,106,serious_eats
1 teaspoon grenadine,107,serious_eats
1 dash grenadine,107,serious_eats
4 dashes grenadine,107,serious_eats
1 ounce high quality grenadine,107,serious_eats
1 barspoon of grenadine,107,serious_eats
1/2 ounce grenadine,107,serious_eats
6 ounces  grenadine,107,serious_eats
1 ounce bourbon,109,serious_eats
2 ounces bourbon,109,serious_eats
1 2/3 cups bourbon,109,serious_eats
1 ounce  bourbon,109,serious_eats
"2 to 3 ounces  bourbon, to taste",109,serious_eats
4 parts bourbon,109,serious_eats
1.5 ounces bourbon,109,serious_eats
1 3/4 ounce Maker's Mark bourbon,109,serious_eats
2 ounces Bulleit bourbon,109,serious_eats
1 1/2 ounces bourbon,109,serious_eats
1 1/2 ounce bourbon,109,serious_eats
1 1/2 ounces  bourbon,109,serious_eats
1 1/2 ounces Booker's bourbon,109,serious_eats
"1 1/2 ounces bourbon, like Maker's Mark or Bulleit",109,serious_eats
"1 1/2 ounces bourbon, such as Four Roses Yellow Label",109,serious_eats
1 1/2 ounces Old Weller 107 Bourbon,109,serious_eats
"1 1/2 ounces overproof bourbon, such as Booker's",109,serious_eats
1 bottle bourbon,109,serious_eats
1 cup  bourbon,109,serious_eats
1 cup bourbon,109,serious_eats
"1 cup bourbon, such as Buffalo Trace",109,serious_eats
1 ounce bourbon or cognac,109,serious_eats
"1 ounce bourbon, such as Buffalo Trace",109,serious_eats
"1 ounce bourbon, such as Bulleit",109,serious_eats
1 ounce Bulleit bourbon,109,serious_eats
1 ounce Old Grandad Bonded Bourbon,109,serious_eats
1/4 cup Bourbon Pear Mixer,109,serious_eats
10 ounces bourbon,109,serious_eats
2 cups bourbon,109,serious_eats
2 cups Four Roses Yellow Label Bourbon,109,serious_eats
2 ounces  Caramel Popcorn–Infused Bourbon,109,serious_eats
"2 ounces bourbon, such as Bulleit",109,serious_eats
3 ounces Bulleit Bourbon,109,serious_eats
3 ounces chamomile infused bourbon,109,serious_eats
3 ounces Four Roses Yellow Label Bourbon,109,serious_eats
3/4 ounce bourbon,109,serious_eats
"3/4 ounce bourbon, such as Weller 7 year or Eagle Rare",109,serious_eats
4 ounces Bourbon,109,serious_eats
4 ounces bourbon,109,serious_eats
4 ounces rye or bourbon,109,serious_eats
